Date,District ID,District Code,Number of Pixels,NDVI Value,Long Term Average NDVI,NDVI Anomaly in Percentage (%),District
7/1/2012,25840,LK45,41,0.5008,0.5443,92.6816,Mullaitivu
7/11/2012,25840,LK45,41,0.4933,0.5411,91.9109,Mullaitivu
7/21/2012,25840,LK45,41,0.485,0.5358,91.3214,Mullaitivu
8/1/2012,25840,LK45,41,0.4758,0.5304,90.6064,Mullaitivu
8/11/2012,25840,LK45,41,0.4676,0.5258,89.8845,Mullaitivu
8/21/2012,25840,LK45,41,0.4624,0.5225,89.4913,Mullaitivu
9/1/2012,25840,LK45,41,0.4628,0.5216,89.7089,Mullaitivu
9/11/2012,25840,LK45,41,0.4703,0.5242,90.6075,Mullaitivu
9/21/2012,25840,LK45,41,0.4868,0.5317,92.2714,Mullaitivu
10/1/2012,25840,LK45,41,0.5124,0.545,94.5232,Mullaitivu
10/11/2012,25840,LK45,41,0.5456,0.5644,96.9385,Mullaitivu
10/21/2012,25840,LK45,41,0.5843,0.59,99.1134,Mullaitivu
11/1/2012,25840,LK45,41,0.6228,0.6182,100.6863,Mullaitivu
11/11/2012,25840,LK45,41,0.6552,0.6444,101.5443,Mullaitivu
11/21/2012,25840,LK45,41,0.6807,0.6672,101.873,Mullaitivu
12/1/2012,25840,LK45,41,0.6981,0.6848,101.8117,Mullaitivu
12/11/2012,25840,LK45,41,0.7073,0.6958,101.5397,Mullaitivu
12/21/2012,25840,LK45,41,0.7087,0.6999,101.1715,Mullaitivu
1/1/2013,25840,LK45,41,0.7022,0.695,100.9697,Mullaitivu
1/11/2013,25840,LK45,41,0.6905,0.6823,101.1107,Mullaitivu
1/21/2013,25840,LK45,41,0.6755,0.6646,101.5236,Mullaitivu
2/1/2013,25840,LK45,41,0.6592,0.6435,102.2508,Mullaitivu
2/11/2013,25840,LK45,41,0.6449,0.6233,103.2125,Mullaitivu
2/21/2013,25840,LK45,41,0.6342,0.6064,104.2225,Mullaitivu
3/1/2013,25840,LK45,41,0.6254,0.5922,105.1683,Mullaitivu
3/11/2013,25840,LK45,41,0.6174,0.5802,105.9066,Mullaitivu
3/21/2013,25840,LK45,41,0.6095,0.5716,106.0996,Mullaitivu
4/1/2013,25840,LK45,41,0.602,0.5663,105.7929,Mullaitivu
4/11/2013,25840,LK45,41,0.5958,0.5637,105.2343,Mullaitivu
4/21/2013,25840,LK45,41,0.5903,0.5625,104.5523,Mullaitivu
5/1/2013,25840,LK45,41,0.585,0.5617,103.8046,Mullaitivu
5/11/2013,25840,LK45,41,0.5799,0.5607,103.1489,Mullaitivu
5/21/2013,25840,LK45,41,0.5754,0.5586,102.7563,Mullaitivu
6/1/2013,25840,LK45,41,0.5719,0.5554,102.7291,Mullaitivu
6/11/2013,25840,LK45,41,0.5692,0.5515,102.9391,Mullaitivu
6/21/2013,25840,LK45,41,0.5662,0.5472,103.1832,Mullaitivu
7/1/2013,25840,LK45,41,0.5614,0.5443,102.885,Mullaitivu
7/11/2013,25840,LK45,41,0.5544,0.5411,102.238,Mullaitivu
7/21/2013,25840,LK45,41,0.5463,0.5358,101.8013,Mullaitivu
8/1/2013,25840,LK45,41,0.5388,0.5304,101.4558,Mullaitivu
8/11/2013,25840,LK45,41,0.5332,0.5258,101.2816,Mullaitivu
8/21/2013,25840,LK45,41,0.529,0.5225,101.1243,Mullaitivu
9/1/2013,25840,LK45,41,0.5251,0.5216,100.6198,Mullaitivu
9/11/2013,25840,LK45,41,0.5214,0.5242,99.4964,Mullaitivu
9/21/2013,25840,LK45,41,0.5199,0.5317,97.9761,Mullaitivu
10/1/2013,25840,LK45,41,0.5236,0.545,96.4071,Mullaitivu
10/11/2013,25840,LK45,41,0.5346,0.5644,95.1525,Mullaitivu
10/21/2013,25840,LK45,41,0.5548,0.59,94.4981,Mullaitivu
11/1/2013,25840,LK45,41,0.5832,0.6182,94.7563,Mullaitivu
11/11/2013,25840,LK45,41,0.6158,0.6444,95.8758,Mullaitivu
11/21/2013,25840,LK45,41,0.6493,0.6672,97.5033,Mullaitivu
12/1/2013,25840,LK45,41,0.6789,0.6848,99.2049,Mullaitivu
12/11/2013,25840,LK45,41,0.6992,0.6958,100.4653,Mullaitivu
12/21/2013,25840,LK45,41,0.7083,0.6999,101.1234,Mullaitivu
1/1/2014,25840,LK45,41,0.7055,0.695,101.4205,Mullaitivu
1/11/2014,25840,LK45,41,0.6936,0.6823,101.5434,Mullaitivu
1/21/2014,25840,LK45,41,0.675,0.6646,101.4608,Mullaitivu
2/1/2014,25840,LK45,41,0.6505,0.6435,101.0077,Mullaitivu
2/11/2014,25840,LK45,41,0.6241,0.6233,100.1139,Mullaitivu
2/21/2014,25840,LK45,41,0.6001,0.6064,99.039,Mullaitivu
3/1/2014,25840,LK45,41,0.578,0.5922,97.7881,Mullaitivu
3/11/2014,25840,LK45,41,0.5568,0.5802,96.2808,Mullaitivu
3/21/2014,25840,LK45,41,0.5392,0.5716,94.7823,Mullaitivu
4/1/2014,25840,LK45,41,0.5266,0.5663,93.5609,Mullaitivu
4/11/2014,25840,LK45,41,0.5194,0.5637,92.781,Mullaitivu
4/21/2014,25840,LK45,41,0.516,0.5625,92.4141,Mullaitivu
5/1/2014,25840,LK45,41,0.5148,0.5617,92.3338,Mullaitivu
5/11/2014,25840,LK45,41,0.5126,0.5607,92.1243,Mullaitivu
5/21/2014,25840,LK45,41,0.5072,0.5586,91.5597,Mullaitivu
6/1/2014,25840,LK45,41,0.4989,0.5554,90.6613,Mullaitivu
6/11/2014,25840,LK45,41,0.4892,0.5515,89.6453,Mullaitivu
6/21/2014,25840,LK45,41,0.4801,0.5472,88.7672,Mullaitivu
7/1/2014,25840,LK45,41,0.4734,0.5443,88.0726,Mullaitivu
7/11/2014,25840,LK45,41,0.4701,0.5411,87.9849,Mullaitivu
7/21/2014,25840,LK45,41,0.4706,0.5358,88.8716,Mullaitivu
8/1/2014,25840,LK45,41,0.4749,0.5304,90.4409,Mullaitivu
8/11/2014,25840,LK45,41,0.4817,0.5258,92.3356,Mullaitivu
8/21/2014,25840,LK45,41,0.4915,0.5225,94.5881,Mullaitivu
9/1/2014,25840,LK45,41,0.5054,0.5216,97.1715,Mullaitivu
9/11/2014,25840,LK45,41,0.5231,0.5242,99.7933,Mullaitivu
9/21/2014,25840,LK45,41,0.5448,0.5317,102.2457,Mullaitivu
10/1/2014,25840,LK45,41,0.5699,0.545,104.1794,Mullaitivu
10/11/2014,25840,LK45,41,0.5977,0.5644,105.4237,Mullaitivu
10/21/2014,25840,LK45,41,0.6283,0.59,105.9952,Mullaitivu
11/1/2014,25840,LK45,41,0.6587,0.6182,106.0622,Mullaitivu
11/11/2014,25840,LK45,41,0.6843,0.6444,105.7471,Mullaitivu
11/21/2014,25840,LK45,41,0.705,0.6672,105.2723,Mullaitivu
12/1/2014,25840,LK45,41,0.7193,0.6848,104.7059,Mullaitivu
12/11/2014,25840,LK45,41,0.7259,0.6958,104.0403,Mullaitivu
12/21/2014,25840,LK45,41,0.7246,0.6999,103.3002,Mullaitivu
1/1/2015,25840,LK45,41,0.7118,0.695,102.257,Mullaitivu
1/11/2015,25840,LK45,41,0.6887,0.6823,100.8679,Mullaitivu
1/21/2015,25840,LK45,41,0.6609,0.6646,99.4887,Mullaitivu
2/1/2015,25840,LK45,41,0.632,0.6435,98.3314,Mullaitivu
2/11/2015,25840,LK45,41,0.608,0.6233,97.7217,Mullaitivu
2/21/2015,25840,LK45,41,0.5913,0.6064,97.701,Mullaitivu
3/1/2015,25840,LK45,41,0.5801,0.5922,98.1098,Mullaitivu
3/11/2015,25840,LK45,41,0.5735,0.5802,98.9411,Mullaitivu
3/21/2015,25840,LK45,41,0.5731,0.5716,100.2371,Mullaitivu
4/1/2015,25840,LK45,41,0.5777,0.5663,101.8424,Mullaitivu
4/11/2015,25840,LK45,41,0.5854,0.5637,103.5336,Mullaitivu
4/21/2015,25840,LK45,41,0.5942,0.5625,105.1879,Mullaitivu
5/1/2015,25840,LK45,41,0.6031,0.5617,106.7583,Mullaitivu
5/11/2015,25840,LK45,41,0.6107,0.5607,108.1921,Mullaitivu
5/21/2015,25840,LK45,41,0.6145,0.5586,109.1808,Mullaitivu
6/1/2015,25840,LK45,41,0.6124,0.5554,109.4138,Mullaitivu
6/11/2015,25840,LK45,41,0.6055,0.5515,108.9837,Mullaitivu
6/21/2015,25840,LK45,41,0.5944,0.5472,107.903,Mullaitivu
7/1/2015,25840,LK45,41,0.5811,0.5443,106.193,Mullaitivu
7/11/2015,25840,LK45,41,0.5679,0.5411,104.5309,Mullaitivu
7/21/2015,25840,LK45,41,0.556,0.5358,103.4567,Mullaitivu
8/1/2015,25840,LK45,41,0.5476,0.5304,102.9667,Mullaitivu
8/11/2015,25840,LK45,41,0.5436,0.5258,103.083,Mullaitivu
8/21/2015,25840,LK45,41,0.5438,0.5225,103.7239,Mullaitivu
9/1/2015,25840,LK45,41,0.5479,0.5216,104.6099,Mullaitivu
9/11/2015,25840,LK45,41,0.5553,0.5242,105.4061,Mullaitivu
9/21/2015,25840,LK45,41,0.5669,0.5317,106.0436,Mullaitivu
10/1/2015,25840,LK45,41,0.5836,0.545,106.4892,Mullaitivu
10/11/2015,25840,LK45,41,0.6056,0.5644,106.7163,Mullaitivu
10/21/2015,25840,LK45,41,0.6336,0.59,106.8112,Mullaitivu
11/1/2015,25840,LK45,41,0.6638,0.6182,106.8221,Mullaitivu
11/11/2015,25840,LK45,41,0.6907,0.6444,106.6673,Mullaitivu
11/21/2015,25840,LK45,41,0.7126,0.6672,106.3316,Mullaitivu
12/1/2015,25840,LK45,41,0.7285,0.6848,105.9577,Mullaitivu
12/11/2015,25840,LK45,41,0.7366,0.6958,105.4691,Mullaitivu
12/21/2015,25840,LK45,41,0.7346,0.6999,104.6269,Mullaitivu
1/1/2016,25840,LK45,41,0.718,0.695,103.0949,Mullaitivu
1/11/2016,25840,LK45,41,0.6911,0.6823,101.1953,Mullaitivu
1/21/2016,25840,LK45,41,0.6599,0.6646,99.3464,Mullaitivu
2/1/2016,25840,LK45,41,0.6275,0.6435,97.6798,Mullaitivu
2/11/2016,25840,LK45,41,0.5991,0.6233,96.4035,Mullaitivu
2/21/2016,25840,LK45,41,0.5762,0.6064,95.3903,Mullaitivu
3/1/2016,25840,LK45,41,0.5573,0.5922,94.5669,Mullaitivu
3/11/2016,25840,LK45,41,0.5416,0.5802,93.8717,Mullaitivu
3/21/2016,25840,LK45,41,0.5301,0.5716,93.3215,Mullaitivu
4/1/2016,25840,LK45,41,0.5246,0.5663,93.2261,Mullaitivu
4/11/2016,25840,LK45,41,0.525,0.5637,93.6955,Mullaitivu
4/21/2016,25840,LK45,41,0.5302,0.5625,94.737,Mullaitivu
5/1/2016,25840,LK45,41,0.5398,0.5617,96.407,Mullaitivu
5/11/2016,25840,LK45,41,0.552,0.5607,98.5834,Mullaitivu
5/21/2016,25840,LK45,41,0.5657,0.5586,101.1645,Mullaitivu
6/1/2016,25840,LK45,41,0.5784,0.5554,103.7886,Mullaitivu
6/11/2016,25840,LK45,41,0.5867,0.5515,105.8448,Mullaitivu
6/21/2016,25840,LK45,41,0.5911,0.5472,107.3651,Mullaitivu
7/1/2016,25840,LK45,41,0.5926,0.5443,108.133,Mullaitivu
7/11/2016,25840,LK45,41,0.5917,0.5411,108.5629,Mullaitivu
7/21/2016,25840,LK45,41,0.5886,0.5358,109.0218,Mullaitivu
8/1/2016,25840,LK45,41,0.5824,0.5304,108.9646,Mullaitivu
8/11/2016,25840,LK45,41,0.5729,0.5258,108.1694,Mullaitivu
8/21/2016,25840,LK45,41,0.5606,0.5225,106.6459,Mullaitivu
9/1/2016,25840,LK45,41,0.5464,0.5216,104.3343,Mullaitivu
9/11/2016,25840,LK45,41,0.5334,0.5242,101.5933,Mullaitivu
9/21/2016,25840,LK45,41,0.5236,0.5317,98.6055,Mullaitivu
10/1/2016,25840,LK45,41,0.5198,0.545,95.7656,Mullaitivu
10/11/2016,25840,LK45,41,0.5242,0.5644,93.4581,Mullaitivu
10/21/2016,25840,LK45,41,0.5386,0.59,91.9774,Mullaitivu
11/1/2016,25840,LK45,41,0.5623,0.6182,91.6296,Mullaitivu
11/11/2016,25840,LK45,41,0.5913,0.6444,92.3467,Mullaitivu
11/21/2016,25840,LK45,41,0.6229,0.6672,93.8191,Mullaitivu
12/1/2016,25840,LK45,41,0.6525,0.6848,95.6056,Mullaitivu
12/11/2016,25840,LK45,41,0.6771,0.6958,97.4895,Mullaitivu
12/21/2016,25840,LK45,41,0.6953,0.6999,99.3846,Mullaitivu
1/1/2017,25840,LK45,41,0.7044,0.695,101.2689,Mullaitivu
1/11/2017,25840,LK45,41,0.7024,0.6823,102.7457,Mullaitivu
1/21/2017,25840,LK45,41,0.6903,0.6646,103.5988,Mullaitivu
2/1/2017,25840,LK45,41,0.6706,0.6435,103.8959,Mullaitivu
2/11/2017,25840,LK45,41,0.6482,0.6233,103.6925,Mullaitivu
2/21/2017,25840,LK45,41,0.6278,0.6064,103.2491,Mullaitivu
3/1/2017,25840,LK45,41,0.6089,0.5922,102.5961,Mullaitivu
3/11/2017,25840,LK45,41,0.5902,0.5802,101.5875,Mullaitivu
3/21/2017,25840,LK45,41,0.5731,0.5716,100.2387,Mullaitivu
4/1/2017,25840,LK45,41,0.558,0.5663,98.6468,Mullaitivu
4/11/2017,25840,LK45,41,0.5452,0.5637,96.9835,Mullaitivu
4/21/2017,25840,LK45,41,0.535,0.5625,95.5235,Mullaitivu
5/1/2017,25840,LK45,41,0.5282,0.5617,94.5203,Mullaitivu
5/11/2017,25840,LK45,41,0.524,0.5607,93.9879,Mullaitivu
5/21/2017,25840,LK45,41,0.5209,0.5586,93.8079,Mullaitivu
6/1/2017,25840,LK45,41,0.5187,0.5554,93.9382,Mullaitivu
6/11/2017,25840,LK45,41,0.517,0.5515,94.2638,Mullaitivu
6/21/2017,25840,LK45,41,0.5145,0.5472,94.5342,Mullaitivu
7/1/2017,25840,LK45,41,0.5124,0.5443,94.6307,Mullaitivu
7/11/2017,25840,LK45,41,0.511,0.5411,94.901,Mullaitivu
7/21/2017,25840,LK45,41,0.5107,0.5358,95.7186,Mullaitivu
8/1/2017,25840,LK45,41,0.5124,0.5304,96.9116,Mullaitivu
8/11/2017,25840,LK45,41,0.5154,0.5258,98.1875,Mullaitivu
8/21/2017,25840,LK45,41,0.5197,0.5225,99.5068,Mullaitivu
9/1/2017,25840,LK45,41,0.5258,0.5216,100.7384,Mullaitivu
9/11/2017,25840,LK45,41,0.5334,0.5242,101.5873,Mullaitivu
9/21/2017,25840,LK45,41,0.5425,0.5317,101.8595,Mullaitivu
10/1/2017,25840,LK45,41,0.5554,0.545,101.7416,Mullaitivu
10/11/2017,25840,LK45,41,0.5739,0.5644,101.5467,Mullaitivu
10/21/2017,25840,LK45,41,0.6005,0.59,101.6528,Mullaitivu
11/1/2017,25840,LK45,41,0.6324,0.6182,102.1193,Mullaitivu
11/11/2017,25840,LK45,41,0.662,0.6444,102.5242,Mullaitivu
11/21/2017,25840,LK45,41,0.6866,0.6672,102.6991,Mullaitivu
12/1/2017,25840,LK45,41,0.7028,0.6848,102.4566,Mullaitivu
12/11/2017,25840,LK45,41,0.7085,0.6958,101.7058,Mullaitivu
12/21/2017,25840,LK45,41,0.7043,0.6999,100.5919,Mullaitivu
1/1/2018,25840,LK45,41,0.6865,0.695,98.8681,Mullaitivu
1/11/2018,25840,LK45,41,0.6591,0.6823,96.8294,Mullaitivu
1/21/2018,25840,LK45,41,0.6287,0.6646,94.9779,Mullaitivu
2/1/2018,25840,LK45,41,0.597,0.6435,93.2951,Mullaitivu
2/11/2018,25840,LK45,41,0.5701,0.6233,92.0994,Mullaitivu
2/21/2018,25840,LK45,41,0.5505,0.6064,91.4801,Mullaitivu
3/1/2018,25840,LK45,41,0.5365,0.5922,91.3164,Mullaitivu
3/11/2018,25840,LK45,41,0.527,0.5802,91.5601,Mullaitivu
3/21/2018,25840,LK45,41,0.5233,0.5716,92.2221,Mullaitivu
4/1/2018,25840,LK45,41,0.5237,0.5663,93.0841,Mullaitivu
4/11/2018,25840,LK45,41,0.5279,0.5637,94.174,Mullaitivu
4/21/2018,25840,LK45,41,0.536,0.5625,95.6792,Mullaitivu
5/1/2018,25840,LK45,41,0.5465,0.5617,97.505,Mullaitivu
5/11/2018,25840,LK45,41,0.5563,0.5607,99.2915,Mullaitivu
5/21/2018,25840,LK45,41,0.5609,0.5586,100.3771,Mullaitivu
6/1/2018,25840,LK45,41,0.5569,0.5554,100.2434,Mullaitivu
6/11/2018,25840,LK45,41,0.5469,0.5515,99.2261,Mullaitivu
6/21/2018,25840,LK45,41,0.5345,0.5472,97.8748,Mullaitivu
7/1/2018,25840,LK45,41,0.5224,0.5443,96.3142,Mullaitivu
7/11/2018,25840,LK45,41,0.5114,0.5411,94.9745,Mullaitivu
7/21/2018,25840,LK45,41,0.5003,0.5358,93.9354,Mullaitivu
8/1/2018,25840,LK45,41,0.4887,0.5304,92.8292,Mullaitivu
8/11/2018,25840,LK45,41,0.4782,0.5258,91.7329,Mullaitivu
8/21/2018,25840,LK45,41,0.4698,0.5225,90.7987,Mullaitivu
9/1/2018,25840,LK45,41,0.4684,0.5216,90.689,Mullaitivu
9/11/2018,25840,LK45,41,0.4767,0.5242,91.7131,Mullaitivu
9/21/2018,25840,LK45,41,0.4952,0.5317,93.7192,Mullaitivu
10/1/2018,25840,LK45,41,0.5226,0.545,96.2309,Mullaitivu
10/11/2018,25840,LK45,41,0.556,0.5644,98.6344,Mullaitivu
10/21/2018,25840,LK45,41,0.5942,0.59,100.6623,Mullaitivu
11/1/2018,25840,LK45,41,0.6328,0.6182,102.1839,Mullaitivu
11/11/2018,25840,LK45,41,0.6656,0.6444,103.0528,Mullaitivu
11/21/2018,25840,LK45,41,0.6904,0.6672,103.2289,Mullaitivu
12/1/2018,25840,LK45,41,0.7051,0.6848,102.7736,Mullaitivu
12/11/2018,25840,LK45,41,0.7104,0.6958,101.9567,Mullaitivu
12/21/2018,25840,LK45,41,0.7064,0.6999,100.8674,Mullaitivu
1/1/2019,25840,LK45,41,0.6898,0.695,99.3081,Mullaitivu
1/11/2019,25840,LK45,41,0.6642,0.6823,97.5221,Mullaitivu
1/21/2019,25840,LK45,41,0.6356,0.6646,95.9452,Mullaitivu
2/1/2019,25840,LK45,41,0.6063,0.6435,94.6364,Mullaitivu
2/11/2019,25840,LK45,41,0.5805,0.6233,93.6418,Mullaitivu
2/21/2019,25840,LK45,41,0.5597,0.6064,92.8783,Mullaitivu
3/1/2019,25840,LK45,41,0.5413,0.5922,92.068,Mullaitivu
3/11/2019,25840,LK45,41,0.5239,0.5802,91.0593,Mullaitivu
3/21/2019,25840,LK45,41,0.5098,0.5716,90.064,Mullaitivu
4/1/2019,25840,LK45,41,0.5008,0.5663,89.3654,Mullaitivu
4/11/2019,25840,LK45,41,0.4968,0.5637,89.0975,Mullaitivu
4/21/2019,25840,LK45,41,0.4963,0.5625,89.1979,Mullaitivu
5/1/2019,25840,LK45,41,0.4983,0.5617,89.6277,Mullaitivu
5/11/2019,25840,LK45,41,0.5025,0.5607,90.4812,Mullaitivu
5/21/2019,25840,LK45,41,0.5093,0.5586,91.8999,Mullaitivu
6/1/2019,25840,LK45,41,0.5169,0.5554,93.6401,Mullaitivu
6/11/2019,25840,LK45,41,0.5229,0.5515,95.2507,Mullaitivu
6/21/2019,25840,LK45,41,0.5262,0.5472,96.4882,Mullaitivu
7/1/2019,25840,LK45,41,0.5258,0.5443,96.8904,Mullaitivu
7/11/2019,25840,LK45,41,0.5234,0.5411,96.9946,Mullaitivu
7/21/2019,25840,LK45,41,0.5189,0.5358,97.1159,Mullaitivu
8/1/2019,25840,LK45,41,0.5143,0.5304,97.2318,Mullaitivu
8/11/2019,25840,LK45,41,0.5118,0.5258,97.5539,Mullaitivu
8/21/2019,25840,LK45,41,0.5119,0.5225,98.138,Mullaitivu
9/1/2019,25840,LK45,41,0.5149,0.5216,98.8276,Mullaitivu
9/11/2019,25840,LK45,41,0.5236,0.5242,99.8956,Mullaitivu
9/21/2019,25840,LK45,41,0.5397,0.5317,101.3715,Mullaitivu
10/1/2019,25840,LK45,41,0.5632,0.545,103.0554,Mullaitivu
10/11/2019,25840,LK45,41,0.5937,0.5644,104.7698,Mullaitivu
10/21/2019,25840,LK45,41,0.6299,0.59,106.2407,Mullaitivu
11/1/2019,25840,LK45,41,0.6647,0.6182,106.9572,Mullaitivu
11/11/2019,25840,LK45,41,0.6922,0.6444,106.8777,Mullaitivu
11/21/2019,25840,LK45,41,0.7128,0.6672,106.3527,Mullaitivu
12/1/2019,25840,LK45,41,0.725,0.6848,105.47,Mullaitivu
12/11/2019,25840,LK45,41,0.7271,0.6958,104.2022,Mullaitivu
12/21/2019,25840,LK45,41,0.7174,0.6999,102.3385,Mullaitivu
1/1/2020,25840,LK45,41,0.6912,0.695,99.4901,Mullaitivu
1/11/2020,25840,LK45,41,0.6571,0.6823,96.5539,Mullaitivu
1/21/2020,25840,LK45,41,0.6237,0.6646,94.282,Mullaitivu
2/1/2020,25840,LK45,41,0.5918,0.6435,92.5425,Mullaitivu
2/11/2020,25840,LK45,41,0.5657,0.6233,91.4477,Mullaitivu
2/21/2020,25840,LK45,41,0.546,0.6064,90.7853,Mullaitivu
3/1/2020,25840,LK45,41,0.5314,0.5922,90.5314,Mullaitivu
3/11/2020,25840,LK45,41,0.5215,0.5802,90.6878,Mullaitivu
3/21/2020,25840,LK45,41,0.5171,0.5716,91.2368,Mullaitivu
4/1/2020,25840,LK45,41,0.5189,0.5663,92.3065,Mullaitivu
4/11/2020,25840,LK45,41,0.5268,0.5637,93.986,Mullaitivu
4/21/2020,25840,LK45,41,0.5396,0.5625,96.2714,Mullaitivu
5/1/2020,25840,LK45,41,0.5548,0.5617,98.8702,Mullaitivu
5/11/2020,25840,LK45,41,0.5694,0.5607,101.4215,Mullaitivu
5/21/2020,25840,LK45,41,0.5815,0.5586,103.761,Mullaitivu
6/1/2020,25840,LK45,41,0.5893,0.5554,105.6007,Mullaitivu
6/11/2020,25840,LK45,41,0.5927,0.5515,106.8561,Mullaitivu
6/21/2020,25840,LK45,41,0.593,0.5472,107.669,Mullaitivu
7/1/2020,25840,LK45,41,0.5895,0.5443,107.6118,Mullaitivu
7/11/2020,25840,LK45,41,0.5827,0.5411,107.0317,Mullaitivu
7/21/2020,25840,LK45,41,0.5732,0.5358,106.3929,Mullaitivu
8/1/2020,25840,LK45,41,0.5632,0.5304,105.6643,Mullaitivu
8/11/2020,25840,LK45,41,0.5551,0.5258,105.0779,Mullaitivu
8/21/2020,25840,LK45,41,0.549,0.5225,104.6317,Mullaitivu
9/1/2020,25840,LK45,41,0.5444,0.5216,103.9826,Mullaitivu
9/11/2020,25840,LK45,41,0.5395,0.5242,102.6526,Mullaitivu
9/21/2020,25840,LK45,41,0.536,0.5317,100.7388,Mullaitivu
10/1/2020,25840,LK45,41,0.5371,0.545,98.6735,Mullaitivu
10/11/2020,25840,LK45,41,0.545,0.5644,96.8377,Mullaitivu
10/21/2020,25840,LK45,41,0.5617,0.59,95.5751,Mullaitivu
11/1/2020,25840,LK45,41,0.5868,0.6182,95.2932,Mullaitivu
11/11/2020,25840,LK45,41,0.6164,0.6444,95.9625,Mullaitivu
11/21/2020,25840,LK45,41,0.6467,0.6672,97.1333,Mullaitivu
12/1/2020,25840,LK45,41,0.6735,0.6848,98.468,Mullaitivu
12/11/2020,25840,LK45,41,0.694,0.6958,99.7635,Mullaitivu
12/21/2020,25840,LK45,41,0.7071,0.6999,100.9559,Mullaitivu
1/1/2021,25840,LK45,41,0.7095,0.695,101.949,Mullaitivu
1/11/2021,25840,LK45,41,0.7001,0.6823,102.4236,Mullaitivu
1/21/2021,25840,LK45,41,0.6795,0.6646,102.0813,Mullaitivu
2/1/2021,25840,LK45,41,0.6505,0.6435,101.001,Mullaitivu
2/11/2021,25840,LK45,41,0.6202,0.6233,99.5373,Mullaitivu
2/21/2021,25840,LK45,41,0.5946,0.6064,98.2034,Mullaitivu
3/1/2021,25840,LK45,41,0.5728,0.5922,96.98,Mullaitivu
3/11/2021,25840,LK45,41,0.5542,0.5802,95.864,Mullaitivu
3/21/2021,25840,LK45,41,0.5419,0.5716,95.2277,Mullaitivu
4/1/2021,25840,LK45,41,0.538,0.5663,95.3995,Mullaitivu
4/11/2021,25840,LK45,41,0.5419,0.5637,96.4438,Mullaitivu
4/21/2021,25840,LK45,41,0.5511,0.5625,98.1483,Mullaitivu
5/1/2021,25840,LK45,41,0.5624,0.5617,100.1046,Mullaitivu
5/11/2021,25840,LK45,41,0.5731,0.5607,102.0358,Mullaitivu
5/21/2021,25840,LK45,41,0.5823,0.5586,103.8953,Mullaitivu
6/1/2021,25840,LK45,41,0.5896,0.5554,105.6514,Mullaitivu
6/11/2021,25840,LK45,41,0.5949,0.5515,107.2214,Mullaitivu
6/21/2021,25840,LK45,41,0.5981,0.5472,108.5247,Mullaitivu
7/1/2021,25840,LK45,41,0.5982,0.5443,109.0766,Mullaitivu
7/11/2021,25840,LK45,41,0.593,0.5411,108.7836,Mullaitivu
7/21/2021,25840,LK45,41,0.5824,0.5358,107.953,Mullaitivu
8/1/2021,25840,LK45,41,0.5699,0.5304,106.812,Mullaitivu
8/11/2021,25840,LK45,41,0.5579,0.5258,105.5709,Mullaitivu
8/21/2021,25840,LK45,41,0.5471,0.5225,104.2866,Mullaitivu
9/1/2021,25840,LK45,41,0.5399,0.5216,103.2086,Mullaitivu
9/11/2021,25840,LK45,41,0.5388,0.5242,102.5324,Mullaitivu
9/21/2021,25840,LK45,41,0.5453,0.5317,102.335,Mullaitivu
10/1/2021,25840,LK45,41,0.5599,0.545,102.4996,Mullaitivu
10/11/2021,25840,LK45,41,0.5814,0.5644,102.767,Mullaitivu
10/21/2021,25840,LK45,41,0.609,0.59,102.9715,Mullaitivu
11/1/2021,25840,LK45,41,0.6383,0.6182,103.0034,Mullaitivu
11/11/2021,25840,LK45,41,0.6644,0.6444,102.8772,Mullaitivu
11/21/2021,25840,LK45,41,0.6854,0.6672,102.5348,Mullaitivu
12/1/2021,25840,LK45,41,0.6992,0.6848,101.9584,Mullaitivu
12/11/2021,25840,LK45,41,0.7047,0.6958,101.1933,Mullaitivu
12/21/2021,25840,LK45,41,0.7013,0.6999,100.185,Mullaitivu
1/1/2022,25840,LK45,41,0.6864,0.695,98.8586,Mullaitivu
1/11/2022,25840,LK45,41,0.6652,0.6823,97.6613,Mullaitivu
1/21/2022,25840,LK45,41,0.643,0.6646,96.9845,Mullaitivu
2/1/2022,25840,LK45,41,0.6218,0.6435,96.8576,Mullaitivu
2/11/2022,25840,LK45,41,0.605,0.6233,97.2733,Mullaitivu
2/21/2022,25840,LK45,41,0.5933,0.6064,98.0039,Mullaitivu
3/1/2022,25840,LK45,41,0.5854,0.5922,98.9366,Mullaitivu
3/11/2022,25840,LK45,41,0.5804,0.5802,100.029,Mullaitivu
3/21/2022,25840,LK45,41,0.5787,0.5716,101.1459,Mullaitivu
4/1/2022,25840,LK45,41,0.5799,0.5663,102.1938,Mullaitivu
4/11/2022,25840,LK45,41,0.5829,0.5637,103.1298,Mullaitivu
4/21/2022,25840,LK45,41,0.5864,0.5625,103.9068,Mullaitivu
5/1/2022,25840,LK45,41,0.5901,0.5617,104.6439,Mullaitivu
5/11/2022,25840,LK45,41,0.5951,0.5607,105.6423,Mullaitivu
5/21/2022,25840,LK45,41,0.6022,0.5586,107.1614,Mullaitivu
6/1/2022,25840,LK45,41,0.6107,0.5554,109.1358,Mullaitivu
6/11/2022,25840,LK45,41,0.6183,0.5515,111.1039,Mullaitivu
6/21/2022,25840,LK45,41,0.6204,0.5472,112.2716,Mullaitivu
